collected_at,fcltNo,fcltNm,lineNm,stnCd,stnNm,stnNo,crtrYmd,upbdnbSe,mngNo,vcntEntrcNo,bgngFlrGrndUdgdSe,bgngFlr,bgngFlrDtlPstn,endFlrGrndUdgdSe,endFlr,endFlrDtlPstn,elvtrWdthBt,elvtrSn,oprtngSitu
2026-08-07 15:39,1310615,승강기)에스컬레이터-을지로4가 내부6,5호선,2536,을지로4가,535,20210527,상행,6,내부,지하,B5,환승통로(동역사 방면1-1 종로3가 방면8-4),지하,B3,환승통로(동역사 방면1-1 종로3가 방면8-4),1200,1800-748,M
2026-08-07 15:39,1310616,승강기)에스컬레이터-을지로4가 내부7,5호선,2536,을지로4가,535,20210527,하행,7,내부,지하,B1,대합실(아이센터 측),지하,B2,대합실(아이센터 측),1200,1800-466,M
2026-08-07 15:39,1310617,승강기)에스컬레이터-을지로4가 내부8,5호선,2536,을지로4가,535,20210527,상행,8,내부,지하,B2,대합실(아이센터 측),지하,B1,대합실(아이센터 측),1200,1800-467,M
2026-08-07 15:39,1310618,승강기)에스컬레이터-을지로4가 내부9,5호선,2536,을지로4가,535,20210527,상행,9,내부,지하,B3,환승통로(2호선 동대문역사문화공원 방면),지하,B2,환승통로(2호선 동대문역사문화공원 방면),1200,1800-468,M
2026-08-07 15:39,1500601,승강기)에스컬레이터-둔촌동 내부1,5호선,2555,둔촌동,P549,20210527,상행,1,내부,지하,B1,1번 출입구,지하,BM1,1번 출입구,1200,1801-842,M
2026-08-07 15:39,1310619,승강기)에스컬레이터-을지로4가 외부10,5호선,2536,을지로4가,535,20210527,상행,10,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1809-477,M
2026-08-07 15:39,1500603,승강기)에스컬레이터-둔촌동 내부2,5호선,2555,둔촌동,P549,20210527,하행,2,2,지하,BM1,2번 출입구,지하,B1,2번 출입구,1200,1801-843,D
2026-08-07 15:39,1310620,승강기)에스컬레이터-을지로4가 외부11,5호선,2536,을지로4가,535,20210527,하행,11,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1809-478,M
2026-08-07 15:39,1500605,승강기)에스컬레이터-둔촌동 내부3,5호선,2555,둔촌동,P549,20210527,상행,3,내부,지하,B1,3번 출입구,지하,BM1,3번 출입구,1200,1801-844,M
2026-08-07 15:39,1310640,승강기)에스컬레이터-행당 내부1,5호선,2540,행당,539,20210527,상행,1,내부,지하,B3,대합실,지하,B1,대합실,1200,1808-971,M
2026-08-07 15:39,1500607,승강기)에스컬레이터-둔촌동 내부4,5호선,2555,둔촌동,P549,20210527,상행,4,내부,지하,BM1,4번 출입구,지하,B1,4번 출입구,1200,1801-845,M
2026-08-07 15:39,1310641,승강기)에스컬레이터-행당 내부2,5호선,2540,행당,539,20210527,하행,2,내부,지하,B1,대합실,지하,B3,대합실,1200,1808-972,M
2026-08-07 15:39,1500609,승강기)에스컬레이터-오금(5) 3번 출입구 1호기,5호선,2558,오금,P552,20210527,하행,1,내부,지하,BM1,"3,4번 출입구",지하,B1,"3,4번 출입구",1200형,1801-959,M
2026-08-07 15:39,1310642,승강기)에스컬레이터-행당 외부3,5호선,2540,행당,539,20210527,상행,3,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1809-471,M
2026-08-07 15:39,1500611,승강기)에스컬레이터-오금(5) 3번 출입구 2호기,5호선,2558,오금,P552,20210527,상행,2,내부,지하,B1,"3,4번 출입구",지하,BM1,"3,4번 출입구",1200형,1801-960,M
2026-08-07 15:39,1310643,승강기)에스컬레이터-행당 외부4,5호선,2540,행당,539,20210527,하행,4,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1809-472,M
2026-08-07 15:39,1500613,승강기)에스컬레이터-오금(5) 5번 출입구 3호기,5호선,2558,오금,P552,20210527,상행,3,내부,지하,B1,5번 출입구,지하,BM1,5번 출입구,1200형,1801-961,M
2026-08-07 15:39,1310644,승강기)에스컬레이터-행당 내부5,5호선,2540,행당,539,20210527,상행,5,내부,지하,BM4,대합실,지하,B3,대합실,1200,1808-973,M
2026-08-07 15:39,1500615,승강기)에스컬레이터-동대문역사문화공원(5) 내부1,5호선,2537,동대문역사문화공원,536,20210527,상행,1,내부,지하,B4,"대합실(6,7번 출입구 사이)",지하,B2,"대합실(6,7번 출입구 사이)",1200,1808-962,M
2026-08-07 15:39,1310645,승강기)에스컬레이터-행당 내부6,5호선,2540,행당,539,20210527,하행,6,내부,지하,B3,대합실,지하,BM4,대합실,1200,1808-974,M
2026-08-07 15:39,1500617,승강기)에스컬레이터-동대문역사문화공원(5) 내부2,5호선,2537,동대문역사문화공원,536,20210527,하행,2,내부,지하,B2,"대합실(6,7번 출입구 사이)",지하,B4,"대합실(6,7번 출입구 사이)",1200,1808-963,S
2026-08-07 15:39,1310646,승강기)에스컬레이터-행당 외부7,5호선,2540,행당,539,20210527,상행,7,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1809-473,M
2026-08-07 15:39,1500619,승강기)에스컬레이터-동대문역사문화공원(5) 내부3,5호선,2537,동대문역사문화공원,536,20210527,하행,3,내부,지하,B2,"환승통로(2,4호선 방면)",지하,B4,"환승통로(2,4호선 방면)",1200,1808-964,M
2026-08-07 15:39,1310647,승강기)에스컬레이터-행당 외부8,5호선,2540,행당,539,20210527,하행,8,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1809-474,M
2026-08-07 15:39,1500621,승강기)에스컬레이터-동대문역사문화공원(5) 내부4,5호선,2537,동대문역사문화공원,536,20210527,상행,4,내부,지하,B4,"환승통로(2,4호선 방면)",지하,B2,"환승통로(2,4호선 방면)",1200,1808-965,M
2026-08-07 15:39,1310661,승강기)에스컬레이터-마장 외부1,5호선,2542,마장,541,20210527,상행,1,4,지하,BM1,4번 출입구,지상,1,4번 출입구,800,1800-689,M
2026-08-07 15:39,1500623,승강기)에스컬레이터-동대문역사문화공원(5) 내부5,5호선,2537,동대문역사문화공원,536,20210527,상행,5,내부,지하,B4,"환승통로(2,4호선 방면)",지하,B2,"환승통로(2,4호선 방면)",1200,1808-966,M
2026-08-07 15:39,1310662,승강기)에스컬레이터-마장 외부2,5호선,2542,마장,541,20210527,하행,2,4,지상,1,4번 출입구,지하,BM1,4번 출입구,800,1800-690,M
2026-08-07 15:39,1310663,승강기)에스컬레이터-마장 내부3,5호선,2542,마장,541,20210527,상행,3,내부,지하,BM2,대합실,지하,B1,대합실,1200,1800-877,M
2026-08-07 15:39,1310664,승강기)에스컬레이터-마장 내부4,5호선,2542,마장,541,20210527,하행,4,내부,지하,B1,대합실,지하,BM2,대합실,1200,1800-878,M
2026-08-07 15:39,1310671,승강기)에스컬레이터-답십리 외부1,5호선,2543,답십리,542,20210527,상행,1,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1800-469,M
2026-08-07 15:39,1310672,승강기)에스컬레이터-답십리 외부2,5호선,2543,답십리,542,20210527,하행,2,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1800-476,M
2026-08-07 15:39,1548107,승강기)에스컬레이터-오목교 내부8,5호선,2522,오목교,521,20210527,하행,8,내부,지하,B2,목동 방면6-3,지하,B3,목동 방면6-3,1200,1809-957,M
2026-08-07 15:39,1785788,승강기)에스컬레이터-방화 내부 E/S 1200형 1호기,5호선,2511,방화,510,20230110,상행,1,내부,지하,B1,"1,2번 출입구 사이(중간계단)",지하,BM1,"1,2번 출입구 사이(중간계단)",1200형,1814-795,M
2026-08-07 15:39,1310673,승강기)에스컬레이터-답십리 외부3,5호선,2543,답십리,542,20210527,하행,3,5,지상,1,5번 출입구,지하,BM1,5번 출입구,1200,1809-476,M
2026-08-07 15:39,1548109,승강기)에스컬레이터-오목교 내부9,5호선,2522,오목교,521,20210527,상행,9,내부,지하,B3,양평 방면3-2,지하,B2,양평 방면3-2,1200,1809-958,M
2026-08-07 15:39,1785790,승강기)에스컬레이터-방화 내부 E/S 1200형 2호기,5호선,2511,방화,510,20230110,하행,2,내부,지하,BM1,"1,2번 출입구 사이(중간계단)",지하,B1,"1,2번 출입구 사이(중간계단)",1200형,1814-796,M
2026-08-07 15:39,1310674,승강기)에스컬레이터-답십리 외부4,5호선,2543,답십리,542,20210527,상행,4,5,지하,BM1,5번 출입구,지상,1,5번 출입구,1200,1809-475,M
2026-08-07 15:39,1548111,승강기)에스컬레이터-오목교 내부10,5호선,2522,오목교,521,20210527,하행,10,내부,지하,B2,양평 방면3-2,지하,B3,양평 방면3-2,1200,1809-959,M
2026-08-07 15:39,1785792,승강기)에스컬레이터-방화 1번출입구 E/S 1200형 3호기,5호선,2511,방화,510,20230110,상행,3,1,지하,BM1,1번 출입구,지상,1,1번 출입구,1200형,1814-793,M
2026-08-07 15:39,1310679,승강기)에스컬레이터-장한평 내부1,5호선,2544,장한평,543,20210527,하행,1,내부,지하,B1,대합실,지하,B2,대합실,1200,1803-265,M
2026-08-07 15:39,1785794,승강기)에스컬레이터-방화 1번출입구 E/S 1200형 4호기,5호선,2511,방화,510,20230110,하행,4,1,지상,1,1번 출입구,지하,BM1,1번 출입구,1200형,1814-794,M
2026-08-07 15:39,1310680,승강기)에스컬레이터-장한평 내부2,5호선,2544,장한평,543,20210527,상행,2,내부,지하,B2,대합실,지하,B1,대합실,1200,1803-266,M
2026-08-07 15:39,1785796,승강기)에스컬레이터-방화 2번출입구 E/S 1200형 5호기,5호선,2511,방화,510,20230110,상행,5,2,지하,BM1,2번 출입구,지상,1,2번 출입구,1200형,1814-791,M
2026-08-07 15:39,1310681,승강기)에스컬레이터-장한평 외부3,5호선,2544,장한평,543,20210527,하행,3,3,지상,1,3번 출입구,지하,BM1,3번 출입구,1200,1809-107,M
2026-08-07 15:39,1785798,승강기)에스컬레이터-방화 2번출입구 E/S 1200형 6호기,5호선,2511,방화,510,20230110,하행,6,2,지상,1,2번 출입구,지하,BM1,2번 출입구,1200형,1814-792,M
2026-08-07 15:39,1310682,승강기)에스컬레이터-장한평 외부4,5호선,2544,장한평,543,20210527,상행,4,3,지하,BM1,3번 출입구,지상,1,3번 출입구,1200,1809-106,M
2026-08-07 15:39,1310687,승강기)에스컬레이터-군자 외부1,5호선,2545,군자,544,20210527,상행,1,5,지하,B1,5번 출입구,지상,1,5번 출입구,800,1802-499,M
2026-08-07 15:39,1310688,승강기)에스컬레이터-군자 외부2,5호선,2545,군자,544,20210527,하행,2,5,지상,1,5번 출입구,지하,B1,5번 출입구,800,1802-500,S
2026-08-07 15:39,1548376,승강기)에스컬레이터-천호(5) 외부15,5호선,2548,천호,547,20210527,상행,15,6,지하,B1,6번 출입구,지상,1,6번 출입구,800,1810-789,M
2026-08-07 15:39,1786693,승강기)에스컬레이터-군자역 8번출입구 E/S 1200형 7호기,5호선,2545,군자,544,20230120,상행,7,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200형,1811-831,M
2026-08-07 15:39,1310689,승강기)에스컬레이터-군자 외부3,5호선,2545,군자,544,20210527,상행,3,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1808-589,M
2026-08-07 15:39,1548378,승강기)에스컬레이터-천호(5) 외부16,5호선,2548,천호,547,20210527,하행,16,6,지상,1,6번 출입구,지하,B1,6번 출입구,800,1810-790,M
2026-08-07 15:39,1786695,승강기)에스컬레이터-군자역 8번출입구 E/S 1200형 8호기,5호선,2545,군자,544,20230120,하행,8,8,지상,1,8번 출입구,지하,B1,8번 출입구,1200형,1811-832,M
2026-08-07 15:39,1310690,승강기)에스컬레이터-군자 외부4,5호선,2545,군자,544,20210527,하행,4,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1808-590,M
2026-08-07 15:39,1310694,승강기)에스컬레이터-아차산 외부1,5호선,2546,아차산,545,20210527,상행,1,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1803-348,M
2026-08-07 15:39,1310695,승강기)에스컬레이터-아차산 외부2,5호선,2546,아차산,545,20210527,하행,2,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1803-349,M
2026-08-07 15:39,1310696,승강기)에스컬레이터-아차산 내부3,5호선,2546,아차산,545,20210527,상행,3,내부,지하,B2,대합실,지하,B1,대합실,1200,1809-087,M
2026-08-07 15:39,1548572,승강기)에스컬레이터-신정 내부7,5호선,2520,신정,519,20210527,상행,7,1,지하,B2,1번 출입구,지하,B1,1번 출입구,800,1808-069,M
2026-08-07 15:39,1310697,승강기)에스컬레이터-아차산 내부4,5호선,2546,아차산,545,20210527,하행,4,내부,지하,B1,대합실,지하,B2,대합실,1200,1809-088,M
2026-08-07 15:39,1548574,승강기)에스컬레이터-신정 내부8,5호선,2520,신정,519,20210527,하행,8,1,지하,B1,1번 출입구,지하,B2,1번 출입구,800,1808-070,M
2026-08-07 15:39,1310698,승강기)에스컬레이터-아차산 외부5,5호선,2546,아차산,545,20210527,상행,5,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1809-085,M
2026-08-08 10:10,1127063,승강기)에스컬레이터-제기동 2번출구 하행1,1호선,0157,제기동,125,20210527,하행,1,2,지상,1,2번 출입구,지하,B1,2번 출입구,800,1809-138,S
2026-08-08 10:10,1041613,승강기)에스컬레이터-동묘앞(1) 시청방향(2-4) 6호기,1호선,0159,동묘앞,127,20210527,상행,6,내부,지하,B2,동대문 방면2-4,지하,B1,동대문 방면2-4,1200,1800-062,M
2026-08-08 10:10,1133896,승강기)에스컬레이터-시청(1) 5번출구 1호기,1호선,0151,시청,132,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1808-119,S
2026-08-08 10:10,1547942,승강기)에스컬레이터-서울(1)역 4번출구 5호기,1호선,0150,서울역,133,20210527,상행,5,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1810-817,S
2026-08-08 10:10,1041668,승강기)에스컬레이터-성수 3번출구 5호기,2호선,0211,성수,211,20210527,하행,5,3,지상,2,3번 출입구,지상,1,3번 출입구,1200,1809-490,M
2026-08-08 10:10,1041672,승강기)에스컬레이터-건대입구 6번출구 하행1,2호선,0212,건대입구,212,20210527,하행,1,6,지상,2,6번 출입구,지상,1,6번 출입구,800,1801-062,M
2026-08-08 10:10,1834782,승강기)에스컬레이터-구의 3번 출입구 상행7,2호선,0213,구의,213,20260805,상행,7,3번 출입구,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1817-705,S
2026-08-08 10:10,1041673,승강기)에스컬레이터-건대입구 6번출구 상행2,2호선,0212,건대입구,212,20210527,상행,2,6,지상,1,6번 출입구,지상,2,6번 출입구,800,1801-063,M
2026-08-08 10:10,1497812,승강기)에스컬레이터-대림 8번출구 상행4,2호선,0233,대림,233,20210527,상행,4,8,지상,1,8번 출입구,지상,2,8번 출입구,1200,1803-791,M
2026-08-08 10:10,1203541,승강기)에스컬레이터-을지로입구 1번출구 상행4,2호선,0202,을지로입구,202,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1800-931,M
2026-08-08 10:10,1204928,승강기)에스컬레이터-일원 1번출구 1호기,3호선,0338,일원,348,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1811-327,S
2026-08-08 10:10,1041482,승강기)에스컬레이터-경복궁 내부 1호기,3호선,0317,경복궁,327,20210527,하행,1,내부,지하,B2,"안국 방면9-1, 독립문 방면2-4",지하,B3,"안국 방면9-1, 독립문 방면2-4",1200,1800-315,M
2026-08-08 10:10,1041550,승강기)에스컬레이터-연신내(3) 4번출구 하행3,3호선,0311,연신내,321,20210527,하행,3,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1800-465,S
2026-08-08 10:10,1041551,승강기)에스컬레이터-연신내(3) 4번출구 상행4,3호선,0311,연신내,321,20210527,상행,4,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1801-575,M
2026-08-08 10:10,1145309,승강기)에스컬레이터-도곡 내부 5호기,3호선,0334,도곡,344,20210527,하행,5,내부,지하,B2,대치 방면4-1,지하,B4,대치 방면4-1,1200,1807-915,S
2026-08-08 10:10,1145311,승강기)에스컬레이터-도곡 내부 7호기,3호선,0334,도곡,344,20210527,하행,7,내부,지하,B2,대치 방면7-4,지하,B4,대치 방면7-4,1200,1807-848,S
2026-08-08 10:10,1145315,승강기)에스컬레이터-대치 내부 3호기,3호선,0335,대치,345,20210527,하행,3,내부,지하,B2,"도곡 방면10-4, 학여울 방면1-1",지하,B3,"도곡 방면10-4, 학여울 방면1-1",1200,1807-855,M
2026-08-08 10:10,1041733,승강기)에스컬레이터-을지로3가(3) 내부 2호기,3호선,0320,을지로3가,330,20210527,하행,2,내부,지하,B3,"충무로 방면4-3, 종로3가 방면7-2",지하,B2,"충무로 방면4-3, 종로3가 방면7-2",1200,1801-129,S
2026-08-08 10:10,1153435,승강기)에스컬레이터-매봉 4번출구 하행1,3호선,0333,매봉,343,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1807-907,M
2026-08-08 10:10,1567027,승강기)에스컬레이터-압구정 3번출구 상행4,3호선,0326,압구정,336,20210527,하행,4,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1811-390,M
2026-08-08 10:10,1126371,승강기)에스컬레이터-가락시장(3) 내부 3호기,3호선,0340,가락시장,350,20210527,상행,3,내부,지하,B2,수서 방면6-3,지하,B4,수서 방면6-3,1200,1809-397,M
2026-08-08 10:10,1126385,승강기)에스컬레이터-가락시장(3) 내부 17호기,3호선,0340,가락시장,350,20210527,하행,17,내부,지하,B1,대합실(2번출입구 방면),지하,B2,대합실(2번출입구 방면),1200,1808-611,M
2026-08-08 10:10,1126390,승강기)에스컬레이터-가락시장(3) 8번 출구 22호기,3호선,0340,가락시장,350,20210527,상행,22,8,지하,B2,8번 출입구,지상,1,8번 출입구,1200,1808-615,M
2026-08-08 10:10,1041577,승강기)에스컬레이터-삼각지 5번출구 상행4,4호선,0428,삼각지,428,20210527,상행,4,5,지하,B1,5번 출입구,지상,1,5번 출입구,800,1801-581,M
2026-08-08 10:10,1041648,승강기)에스컬레이터-동역사(4) 하행(5-2) 3호기,4호선,0422,동대문역사문화공원,422,20210527,하행,3,내부,지하,B2,"동대문 방면6-3,충무로 방면5-2",지하,B3,"동대문 방면6-3,충무로 방면5-2",1200,1800-474,M
2026-08-08 10:10,1041650,승강기)에스컬레이터-동역사(4) 하행(2-4) 5호기,4호선,0422,동대문역사문화공원,422,20210527,하행,5,내부,지하,B2,"충무로 방면2-4,동대문 방면9-1",지하,B3,"충무로 방면2-4,동대문 방면9-1",1200,1808-987,S
2026-08-08 10:10,1779313,승강기)에스컬레이터-성신여대역 4번출구 에스컬레이터 4호기,4호선,0418,성신여대입구,418,20220511,하행,4,4,지상,1,4번 출입구,지하,B1,4번 출입구,,1810-583,M
2026-08-08 10:10,1041681,승강기)에스컬레이터-혜화 1번출구 상행2,4호선,0420,혜화,420,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1800-165,M
2026-08-08 10:10,1041685,승강기)에스컬레이터-사당(4) 4번출구 3호기,4호선,0433,사당,433,20210527,상행,3,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1808-281,S
2026-08-08 10:10,1781717,승강기)에스컬레이터-쌍문 3번출구 하행5,4호선,0413,쌍문,413,20221004,하행,5,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,1813-707,M
2026-08-08 10:10,1784883,승강기)에스컬레이터-상계역 내부 에스컬레이터 4호기,4호선,0410,상계,410,20221221,하행,4,내부,지상,3,노원 방면2-1,지상,2,노원 방면2-1,800형,1810-595,M
2026-08-08 10:10,1790212,승강기)에스컬레이터-충무로(4) 5번 출입구 24호기,4호선,0423,충무로,423,20230327,하행,24,5,지하,B1,(1F) 5번 출입구 근처,지상,1,(1F) 5번 출입구 근처,1200형,1810-867,M
2026-08-08 10:10,1123228,승강기)에스컬레이터-길음 2번출구 상행1,4호선,0417,길음,417,20210527,상행,1,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1806-831,M
2026-08-08 10:10,1156474,승강기)에스컬레이터-성신여대입구 1번출구 하행1,4호선,0418,성신여대입구,418,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1803-353,M
2026-08-08 10:10,1310426,승강기)에스컬레이터-까치산 외부12,5호선,2519,까치산,518,20210527,상행,12,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1804-467,S
2026-08-08 10:10,1310507,승강기)에스컬레이터-신길 내부 3호기,5호선,2526,신길,525,20210527,하행,3,내부,지하,B1,환승통로(1호선 방면),지하,B3,환승통로(1호선 방면),1200,1804-423,M
2026-08-08 10:10,1774145,승강기)에스컬레이터-강일역 1번 출입구 10호기,5호선,2562,강일,554,20211025,하행,10,1,지상,1,1번 출입구,지하,B2,1번 출입구,1200형,1811-750,M
2026-08-08 10:10,1310558,승강기)에스컬레이터-공덕 내부11,5호선,2530,공덕,529,20210527,상행,11,내부,지하,B1,대합실,지하,BM1,대합실,1200,1808-911,S
2026-08-08 10:10,1781116,승강기)에스컬레이터-마곡 4번 출입구 외부 9호기,5호선,2515,마곡,514,20220730,상행,9,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200형,1814-759,M
2026-08-08 10:10,1500617,승강기)에스컬레이터-동대문역사문화공원(5) 내부2,5호선,2537,동대문역사문화공원,536,20210527,하행,2,내부,지하,B2,"대합실(6,7번 출입구 사이)",지하,B4,"대합실(6,7번 출입구 사이)",1200,1808-963,M
2026-08-08 10:10,1785792,승강기)에스컬레이터-방화 1번출입구 E/S 1200형 3호기,5호선,2511,방화,510,20230110,상행,3,1,지하,BM1,1번 출입구,지상,1,1번 출입구,1200형,1814-793,S
2026-08-08 10:10,1310679,승강기)에스컬레이터-장한평 내부1,5호선,2544,장한평,543,20210527,하행,1,내부,지하,B1,대합실,지하,B2,대합실,1200,1803-265,S
2026-08-08 10:10,1310688,승강기)에스컬레이터-군자 외부2,5호선,2545,군자,544,20210527,하행,2,5,지상,1,5번 출입구,지하,B1,5번 출입구,800,1802-500,M
2026-08-08 10:10,1548572,승강기)에스컬레이터-신정 내부7,5호선,2520,신정,519,20210527,상행,7,1,지하,B2,1번 출입구,지하,B1,1번 출입구,800,1808-069,S
2026-08-09 10:15,1141455,승강기)에스컬레이터-시청(1) 5번출구 2호기,1호선,0151,시청,132,20210527,상행,2,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1808-120,S
2026-08-09 10:15,1823976,승강기)에스컬레이터-신림 5번 출구측 6호기,2호선,0230,신림,230,20250310,상행,6,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1816-377,S
2026-08-09 10:15,1127094,승강기)에스컬레이터-신촌 7번출구 하행1,2호선,0240,신촌,240,20210527,하행,1,7,지상,1,7번 출입구,지하,B1,7번 출입구,1200,1808-986,S
2026-08-09 10:15,1132957,승강기)에스컬레이터-한양대 2번출구 상행 2,2호선,0209,한양대,209,20210527,상행,2,1,지상,2,1번 출입구,지상,1,1번 출입구,1200,1800-555,S
2026-08-09 10:15,1143614,승강기)에스컬레이터-시청(2) 내부화장실 근접 5호기,2호선,0201,시청,201,20210527,하행,5,내부,지하,B1,환승통로(1호선 방면 내부화장실 근접),지하,B2,환승통로(1호선 방면 내부화장실 근접),1200,1808-576,S
2026-08-09 10:15,1477423,승강기)에스컬레이터-아현 1번출구 1호기,2호선,0242,아현,242,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1810-493,S
2026-08-09 10:15,1145414,승강기)에스컬레이터-서초 3번출구 하행 3,2호선,0224,서초,224,20210527,하행,3,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1806-990,S
2026-08-09 10:15,1061496,승강기)에스컬레이터-사당(2) 외선(3-3) 2호기,2호선,0226,사당,226,20210527,상행,2,내부,지하,B2,방배 방면3-3,지하,B1,방배 방면3-3,1200,1804-274,S
2026-08-09 10:15,1204929,승강기)에스컬레이터-일원 1번출구 2호기,3호선,0338,일원,348,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1811-328,S
2026-08-09 10:15,1126656,승강기)에스컬레이터-오금(3) 내부 1호기,3호선,0342,오금,352,20210527,상행,1,내부,지하,B2,경찰병원 방면2-2,지하,B3,경찰병원 방면2-2,1200,1809-360,S
2026-08-09 10:15,1041548,승강기)에스컬레이터-연신내(3) 2번출구 하행1,3호선,0311,연신내,321,20210527,하행,1,2,지상,1,2번 출입구,지하,B1,2번 출입구,800,1800-463,S
2026-08-09 10:15,1041638,승강기)에스컬레이터-종로3가(3) 3호선연결통로 1호기,3호선,0319,종로3가,329,20210527,하행,1,내부,지하,B2,환승통로(을지로3가 방면1-1 안국 방면10-4),지하,B4,환승통로(을지로3가 방면1-1 안국 방면10-4),1200,1800-338,S
2026-08-09 10:15,1041640,승강기)에스컬레이터-교대(3) 하행(8-3) 1호기,3호선,0330,교대,340,20210527,하행,1,내부,지하,B2,"고속터미널 방면3-2, 남부터미널 방면8-3",지하,B3,"고속터미널 방면3-2, 남부터미널 방면8-3",1200,1809-330,S
2026-08-09 10:15,1041641,승강기)에스컬레이터-교대(3) 상행(3-2) 2호기,3호선,0330,교대,340,20210527,상행,2,내부,지하,B3,"고속터미널 방면3-2, 남부터미널 방면8-3",지하,B2,"고속터미널 방면3-2, 남부터미널 방면8-3",1200,1809-331,S
2026-08-09 10:15,1135784,승강기)에스컬레이터-대치 4번출구 5호기,3호선,0335,대치,345,20210527,상행,6,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1810-044,S
2026-08-09 10:15,1779306,승강기)에스컬레이터-압구정 6번출구 하행9,3호선,0326,압구정,336,20220511,하행,9,6,지상,1,6번 출입구,지하,B1,6번 출입구,,1811-450,S
2026-08-09 10:15,1477863,승강기)에스컬레이터-녹번 1번출구 2호기,3호선,0313,녹번,323,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1813-890,S
2026-08-09 10:15,1477865,승강기)에스컬레이터-녹번 1번출구 1호기,3호선,0313,녹번,323,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1813-889,S
2026-08-09 10:15,1041721,승강기)에스컬레이터-구파발 3번출구 2호기,3호선,0310,구파발,320,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1808-123,S
2026-08-09 10:15,1061504,승강기)에스컬레이터-고속터미널 내부 4호기,3호선,0329,고속터미널,339,20210527,상행,4,내부,지하,B2,잠원 방면4-3,지하,B3,잠원 방면4-3,1200,1802-102,S
2026-08-09 10:15,1153340,승강기)에스컬레이터-경복궁 3-1번출구 10호기,3호선,0317,경복궁,327,20210527,상행,10,3-1,지하,B1,3-1번 출입구,지상,1,3-1번 출입구,800,1810-126,S
2026-08-09 10:15,1061506,승강기)에스컬레이터-고속터미널 내부 10호기,3호선,0329,고속터미널,339,20210527,하행,10,내부,지하,B2,교대 방면2-3,지하,B3,교대 방면2-3,1200,1802-106,S
2026-08-09 10:15,1153436,승강기)에스컬레이터-매봉 4번출구 상행2,3호선,0333,매봉,343,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1807-908,S
2026-08-09 10:15,1123299,승강기)에스컬레이터-고속터미널 내부 15호기,3호선,0329,고속터미널,339,20210527,하행,15,내부,지하,B2,교대 방면9-2,지하,B3,교대 방면9-2,1200,1802-104,S
2026-08-09 10:15,1126381,승강기)에스컬레이터-가락시장(3) 내부 13호기,3호선,0340,가락시장,350,20210527,하행,13,내부,지하,B2,경찰병원 방면7-1,지하,B4,경찰병원 방면7-1,1200,1808-607,S
2026-08-09 10:15,1126382,승강기)에스컬레이터-가락시장(3) 내부 14호기,3호선,0340,가락시장,350,20210527,하행,14,내부,지하,B4,경찰병원 방면7-1,지하,B2,경찰병원 방면7-1,1200,1808-608,S
